Date, Temp, Hour1, Hour2, Hour3, Hour4, Total
2024-11-11 21:20:00, 42, 0, 0
, 0
, 0
, 1
2024-11-12 21:20:00, 48, 0, 0
, 0
, 0
, 12
2024-11-12 21:20:00, 48, 0, 0
, 0
, 0
, 12
2024-11-12 21:20:00, 48, 0, 0
, 0
, 0
, 12
2024-11-12 21:20:00, 48, 0, 0
, 0
, 0
, 12
2024-11-12 21:20:00, 48, 0, 0
, 0
, 0
, 12
2024-11-12 21:20:00, 48, 0, 0
, 0
, 0
, 12
2024-11-12 21:20:00, 48, 0, 0
, 0
, 0
, 12
2024-11-12 21:20:00, 48, 0, 0
, 0
, 0
, 12
2024-11-12 21:20:00, 48, 0, 0
, 0
, 0
, 12
2024-11-12 21:20:00, 48, 0, 0
, 0
, 0
, 12
2024-11-12 21:20:00, 48, 0, 0
, 0
, 0
, 12
2024-11-12 21:20:00, 48, 0, 0
, 0
, 0
, 12
2024-11-12 21:20:00, 48, 0, 0
, 0
, 0
, 12
2024-11-12 21:20:00, 48, 0, 0
, 0
, 0
, 12
2024-11-12 21:20:00, 48, 0, 0
, 0
, 0
, 12
2024-11-13 21:20:00, 50, 0, 0
, 0
, 0
, 6
2024-11-13 21:20:00, 50, 0, 0
, 0
, 0
, 6
2024-11-13 21:20:00, 50, 0, 0
, 0
, 0
, 6
2024-11-13 21:20:00, 50, 0, 0
, 0
, 0
, 6
2024-11-13 21:20:00, 50, 0, 0
, 0
, 0
, 6
2024-11-13 21:20:00, 50, 0, 0
, 0
, 0
, 6
2024-11-13 21:20:00, 50, 0, 0
, 0
, 0
, 6
2024-11-13 21:20:00, 50, 0, 0
, 0
, 0
, 6
2024-11-13 21:20:00, 50, 0, 0
, 0
, 0
, 6
2024-11-13 21:20:00, 50, 0, 0
, 0
, 0
, 6
2024-11-13 21:20:00, 50, 0, 0
, 0
, 0
, 6
2024-11-13 21:20:00, 50, 0, 0
, 0
, 0
, 6
2024-11-13 21:20:00, 50, 0, 0
, 0
, 0
, 6
2024-11-13 21:20:00, 50, 0, 0
, 0
, 0
, 6
2024-11-13 21:20:00, 50, 0, 0
, 0
, 0
, 6
2024-11-13 21:20:00, 50, 0, 0
, 0
, 0
, 6
2024-11-14 21:20:00, 50, 0, 0
, 0
, 0
, 2
2024-11-14 21:20:00, 50, 0, 0
, 0
, 0
, 2
2024-11-14 21:20:00, 50, 0, 0
, 0
, 0
, 2
2024-11-14 21:20:00, 50, 0, 0
, 0
, 0
, 2
2024-11-14 21:20:00, 50, 0, 0
, 0
, 0
, 2
2024-11-14 21:20:00, 50, 0, 0
, 0
, 0
, 2
2024-11-14 21:20:00, 50, 0, 0
, 0
, 0
, 2
2024-11-14 21:20:00, 50, 0, 0
, 0
, 0
, 2
2024-11-14 21:20:00, 50, 0, 0
, 0
, 0
, 2
2024-11-14 21:20:00, 50, 0, 0
, 0
, 0
, 2
2024-11-14 21:20:00, 50, 0, 0
, 0
, 0
, 2
2024-11-14 21:20:00, 50, 0, 0
, 0
, 0
, 2
2024-11-14 21:20:00, 50, 0, 0
, 0
, 0
, 2
2024-11-14 21:20:00, 50, 0, 0
, 0
, 0
, 2
2024-11-14 21:20:00, 50, 0, 0
, 0
, 0
, 2
2024-11-14 21:20:00, 50, 0, 0
, 0
, 0
, 2
