entity_id,state,last_changed
sensor.exit_beamsensor_avg_high_ms,2931,2024-12-29T00:17:03.342Z
sensor.exit_beamsensor_avg_high_ms,2920,2024-12-29T00:17:14.389Z
sensor.exit_beamsensor_avg_high_ms,2859,2024-12-29T00:17:28.935Z
sensor.exit_beamsensor_avg_high_ms,2813,2024-12-29T00:17:35.162Z
sensor.exit_beamsensor_avg_high_ms,2834,2024-12-29T00:17:48.594Z
sensor.exit_beamsensor_avg_high_ms,2749,2024-12-29T00:17:56.512Z
sensor.exit_beamsensor_avg_high_ms,2598,2024-12-29T00:18:02.331Z
sensor.exit_beamsensor_avg_high_ms,2521,2024-12-29T00:18:10.630Z
sensor.exit_beamsensor_avg_high_ms,2596,2024-12-29T00:18:22.720Z
sensor.exit_beamsensor_avg_high_ms,2562,2024-12-29T00:18:33.682Z
sensor.exit_beamsensor_avg_high_ms,2465,2024-12-29T00:18:42.764Z
sensor.exit_beamsensor_avg_high_ms,2474,2024-12-29T00:18:56.033Z
sensor.exit_beamsensor_avg_high_ms,2483,2024-12-29T00:19:05.431Z
sensor.exit_beamsensor_avg_high_ms,2589,2024-12-29T00:19:30.862Z
sensor.exit_beamsensor_avg_high_ms,2772,2024-12-29T00:19:39.241Z
sensor.exit_beamsensor_avg_high_ms,2635,2024-12-29T00:19:46.646Z
sensor.exit_beamsensor_avg_high_ms,2599,2024-12-29T00:19:54.329Z
sensor.exit_beamsensor_avg_high_ms,2624,2024-12-29T00:20:06.064Z
sensor.exit_beamsensor_avg_high_ms,2526,2024-12-29T00:20:14.119Z
sensor.exit_beamsensor_avg_high_ms,2675,2024-12-29T00:20:43.298Z
sensor.exit_beamsensor_avg_high_ms,2883,2024-12-29T00:20:51.892Z
sensor.exit_beamsensor_avg_high_ms,2886,2024-12-29T00:21:00.734Z
sensor.exit_beamsensor_avg_high_ms,2924,2024-12-29T00:21:10.897Z
sensor.exit_beamsensor_avg_high_ms,2952,2024-12-29T00:21:22.172Z
sensor.exit_beamsensor_avg_high_ms,3051,2024-12-29T00:21:31.849Z
sensor.exit_beamsensor_avg_high_ms,2884,2024-12-29T00:21:39.710Z
sensor.exit_beamsensor_avg_high_ms,2935,2024-12-29T00:21:58.954Z
sensor.exit_beamsensor_avg_high_ms,3140,2024-12-29T00:22:10.184Z
sensor.exit_beamsensor_avg_high_ms,3234,2024-12-29T00:22:16.713Z
sensor.exit_beamsensor_avg_high_ms,3325,2024-12-29T00:22:32.290Z
sensor.exit_beamsensor_avg_high_ms,3209,2024-12-29T00:22:44.544Z
sensor.exit_beamsensor_avg_high_ms,3013,2024-12-29T00:22:51.042Z
sensor.exit_beamsensor_avg_high_ms,3033,2024-12-29T00:23:05.707Z
sensor.exit_beamsensor_avg_high_ms,2924,2024-12-29T00:23:16.318Z
sensor.exit_beamsensor_avg_high_ms,3003,2024-12-29T00:23:25.412Z
sensor.exit_beamsensor_avg_high_ms,2878,2024-12-29T00:23:33.941Z
sensor.exit_beamsensor_avg_high_ms,2907,2024-12-29T00:23:43.148Z
sensor.exit_beamsensor_avg_high_ms,2910,2024-12-29T00:23:52.429Z
sensor.exit_beamsensor_avg_high_ms,2799,2024-12-29T00:24:00.663Z
sensor.exit_beamsensor_avg_high_ms,3925,2024-12-29T00:24:43.228Z
sensor.exit_beamsensor_avg_high_ms,3962,2024-12-29T00:24:54.673Z
sensor.exit_beamsensor_avg_high_ms,3988,2024-12-29T00:25:04.600Z
sensor.exit_beamsensor_avg_high_ms,4072,2024-12-29T00:25:13.836Z
sensor.exit_beamsensor_avg_high_ms,4094,2024-12-29T00:25:20.712Z
sensor.exit_beamsensor_avg_high_ms,4182,2024-12-29T00:25:39.740Z
sensor.exit_beamsensor_avg_high_ms,4201,2024-12-29T00:25:52.559Z
sensor.exit_beamsensor_avg_high_ms,4231,2024-12-29T00:26:04.430Z
sensor.exit_beamsensor_avg_high_ms,4268,2024-12-29T00:26:14.659Z
sensor.exit_beamsensor_avg_high_ms,4285,2024-12-29T00:26:34.588Z
sensor.exit_beamsensor_avg_high_ms,4453,2024-12-29T00:26:44.886Z
sensor.exit_beamsensor_avg_high_ms,3373,2024-12-29T00:26:58.116Z
sensor.exit_beamsensor_avg_high_ms,3349,2024-12-29T00:27:11.876Z
sensor.exit_beamsensor_avg_high_ms,3511,2024-12-29T00:27:22.999Z
sensor.exit_beamsensor_avg_high_ms,3492,2024-12-29T00:27:29.636Z
sensor.exit_beamsensor_avg_high_ms,3475,2024-12-29T00:27:38.674Z
sensor.exit_beamsensor_avg_high_ms,3423,2024-12-29T00:27:47.682Z
sensor.exit_beamsensor_avg_high_ms,3396,2024-12-29T00:28:00.883Z
sensor.exit_beamsensor_avg_high_ms,3359,2024-12-29T00:28:08.307Z
sensor.exit_beamsensor_avg_high_ms,3314,2024-12-29T00:28:15.062Z
sensor.exit_beamsensor_avg_high_ms,3215,2024-12-29T00:28:23.190Z
sensor.exit_beamsensor_avg_high_ms,2994,2024-12-29T00:28:33.577Z
sensor.exit_beamsensor_avg_high_ms,2898,2024-12-29T00:28:42.306Z
sensor.exit_beamsensor_avg_high_ms,2802,2024-12-29T00:28:49.838Z
sensor.exit_beamsensor_avg_high_ms,2542,2024-12-29T00:28:55.496Z
sensor.exit_beamsensor_avg_high_ms,2440,2024-12-29T00:29:00.224Z
sensor.exit_beamsensor_avg_high_ms,2447,2024-12-29T00:29:16.782Z
sensor.exit_beamsensor_avg_high_ms,2416,2024-12-29T00:29:28.526Z
sensor.exit_beamsensor_avg_high_ms,2372,2024-12-29T00:29:34.759Z
sensor.exit_beamsensor_avg_high_ms,2375,2024-12-29T00:29:50.235Z
sensor.exit_beamsensor_avg_high_ms,2467,2024-12-29T00:30:04.172Z
sensor.exit_beamsensor_avg_high_ms,2858,2024-12-29T00:30:14.739Z
sensor.exit_beamsensor_avg_high_ms,3144,2024-12-29T00:30:24.221Z
sensor.exit_beamsensor_avg_high_ms,3181,2024-12-29T00:30:32.504Z
sensor.exit_beamsensor_avg_high_ms,3248,2024-12-29T00:30:38.010Z
sensor.exit_beamsensor_avg_high_ms,3223,2024-12-29T00:30:45.749Z
sensor.exit_beamsensor_avg_high_ms,3253,2024-12-29T00:30:54.919Z
sensor.exit_beamsensor_avg_high_ms,3336,2024-12-29T00:31:09.870Z
sensor.exit_beamsensor_avg_high_ms,3375,2024-12-29T00:31:17.913Z
sensor.exit_beamsensor_avg_high_ms,3304,2024-12-29T00:31:26.712Z
sensor.exit_beamsensor_avg_high_ms,3179,2024-12-29T00:31:36.824Z
sensor.exit_beamsensor_avg_high_ms,3084,2024-12-29T00:31:46.878Z
sensor.exit_beamsensor_avg_high_ms,2736,2024-12-29T00:31:56.699Z
sensor.exit_beamsensor_avg_high_ms,2371,2024-12-29T00:32:09.134Z
sensor.exit_beamsensor_avg_high_ms,2338,2024-12-29T00:32:27.186Z
sensor.exit_beamsensor_avg_high_ms,2307,2024-12-29T00:32:35.252Z
sensor.exit_beamsensor_avg_high_ms,2310,2024-12-29T00:32:48.192Z
sensor.exit_beamsensor_avg_high_ms,2435,2024-12-29T00:32:56.808Z
sensor.exit_beamsensor_avg_high_ms,2341,2024-12-29T00:33:02.257Z
sensor.exit_beamsensor_avg_high_ms,3094,2024-12-29T00:33:20.988Z
sensor.exit_beamsensor_avg_high_ms,3116,2024-12-29T00:33:26.778Z
sensor.exit_beamsensor_avg_high_ms,3245,2024-12-29T00:33:34.008Z
sensor.exit_beamsensor_avg_high_ms,3206,2024-12-29T00:33:46.525Z
sensor.exit_beamsensor_avg_high_ms,3218,2024-12-29T00:33:54.886Z
sensor.exit_beamsensor_avg_high_ms,3297,2024-12-29T00:34:04.046Z
