entity_id,state,last_changed
sensor.exit_beamsensor_min_ms,1966,2024-12-29T01:17:54.623Z
sensor.exit_beamsensor_min_ms,2515,2024-12-29T01:18:00.864Z
sensor.exit_beamsensor_min_ms,1587,2024-12-29T01:18:05.555Z
sensor.exit_beamsensor_min_ms,2051,2024-12-29T01:18:44.285Z
sensor.exit_beamsensor_min_ms,3019,2024-12-29T01:18:54.434Z
sensor.exit_beamsensor_min_ms,2093,2024-12-29T01:19:05.068Z
sensor.exit_beamsensor_min_ms,2824,2024-12-29T01:19:38.356Z
sensor.exit_beamsensor_min_ms,2960,2024-12-29T01:19:47.160Z
sensor.exit_beamsensor_min_ms,3270,2024-12-29T01:19:55.709Z
sensor.exit_beamsensor_min_ms,2837,2024-12-29T01:20:05.392Z
sensor.exit_beamsensor_min_ms,2361,2024-12-29T01:20:10.389Z
sensor.exit_beamsensor_min_ms,1841,2024-12-29T01:20:26.825Z
sensor.exit_beamsensor_min_ms,564,2024-12-29T01:20:31.912Z
sensor.exit_beamsensor_min_ms,2596,2024-12-29T01:25:14.738Z
sensor.exit_beamsensor_min_ms,2651,2024-12-29T01:26:00.765Z
sensor.exit_beamsensor_min_ms,2428,2024-12-29T01:26:07.275Z
sensor.exit_beamsensor_min_ms,2491,2024-12-29T01:26:58.039Z
sensor.exit_beamsensor_min_ms,2093,2024-12-29T01:27:04.450Z
sensor.exit_beamsensor_min_ms,2206,2024-12-29T01:27:43.815Z
sensor.exit_beamsensor_min_ms,1811,2024-12-29T01:28:02.171Z
sensor.exit_beamsensor_min_ms,1608,2024-12-29T01:28:29.734Z
sensor.exit_beamsensor_min_ms,1921,2024-12-29T01:28:58.276Z
sensor.exit_beamsensor_min_ms,1813,2024-12-29T01:29:14.367Z
sensor.exit_beamsensor_min_ms,2189,2024-12-29T01:29:54.111Z
sensor.exit_beamsensor_min_ms,1244,2024-12-29T01:30:01.865Z
sensor.exit_beamsensor_min_ms,1933,2024-12-29T01:30:40.343Z
sensor.exit_beamsensor_min_ms,2126,2024-12-29T01:30:46.536Z
sensor.exit_beamsensor_min_ms,3006,2024-12-29T01:30:57.311Z
sensor.exit_beamsensor_min_ms,3270,2024-12-29T01:31:06.866Z
sensor.exit_beamsensor_min_ms,2304,2024-12-29T01:31:21.961Z
sensor.exit_beamsensor_min_ms,2517,2024-12-29T01:31:58.178Z
sensor.exit_beamsensor_min_ms,2561,2024-12-29T01:32:04.744Z
sensor.exit_beamsensor_min_ms,2214,2024-12-29T01:32:24.653Z
sensor.exit_beamsensor_min_ms,1689,2024-12-29T01:32:43.898Z
sensor.exit_beamsensor_min_ms,1655,2024-12-29T01:32:50.909Z
sensor.exit_beamsensor_min_ms,1382,2024-12-29T01:32:55.888Z
sensor.exit_beamsensor_min_ms,2412,2024-12-29T01:33:40.787Z
sensor.exit_beamsensor_min_ms,1999,2024-12-29T01:34:31.370Z
sensor.exit_beamsensor_min_ms,1876,2024-12-29T01:34:44.234Z
sensor.exit_beamsensor_min_ms,1751,2024-12-29T01:35:04.693Z
sensor.exit_beamsensor_min_ms,2305,2024-12-29T01:35:37.998Z
sensor.exit_beamsensor_min_ms,3673,2024-12-29T01:36:16.051Z
sensor.exit_beamsensor_min_ms,3457,2024-12-29T01:36:34.387Z
sensor.exit_beamsensor_min_ms,2869,2024-12-29T01:36:42.050Z
sensor.exit_beamsensor_min_ms,2281,2024-12-29T01:36:57.823Z
sensor.exit_beamsensor_min_ms,2489,2024-12-29T01:37:20.394Z
sensor.exit_beamsensor_min_ms,1953,2024-12-29T01:37:29.711Z
sensor.exit_beamsensor_min_ms,2852,2024-12-29T01:38:31.076Z
sensor.exit_beamsensor_min_ms,2772,2024-12-29T01:38:45.483Z
sensor.exit_beamsensor_min_ms,2219,2024-12-29T01:38:55.783Z
sensor.exit_beamsensor_min_ms,1827,2024-12-29T01:39:09.627Z
sensor.exit_beamsensor_min_ms,1877,2024-12-29T01:39:41.731Z
sensor.exit_beamsensor_min_ms,2407,2024-12-29T01:39:50.538Z
sensor.exit_beamsensor_min_ms,2388,2024-12-29T01:40:10.611Z
sensor.exit_beamsensor_min_ms,2578,2024-12-29T01:40:51.797Z
sensor.exit_beamsensor_min_ms,1793,2024-12-29T01:41:09.637Z
sensor.exit_beamsensor_min_ms,1845,2024-12-29T01:41:54.845Z
sensor.exit_beamsensor_min_ms,2151,2024-12-29T01:42:17.359Z
sensor.exit_beamsensor_min_ms,2148,2024-12-29T01:42:53.216Z
sensor.exit_beamsensor_min_ms,2457,2024-12-29T01:43:44.516Z
sensor.exit_beamsensor_min_ms,1953,2024-12-29T01:44:00.011Z
sensor.exit_beamsensor_min_ms,1599,2024-12-29T01:44:31.866Z
sensor.exit_beamsensor_min_ms,1745,2024-12-29T01:44:56.115Z
sensor.exit_beamsensor_min_ms,2005,2024-12-29T01:45:47.677Z
sensor.exit_beamsensor_min_ms,2219,2024-12-29T01:46:07.573Z
sensor.exit_beamsensor_min_ms,1596,2024-12-29T01:46:14.420Z
sensor.exit_beamsensor_min_ms,1510,2024-12-29T01:46:33.377Z
sensor.exit_beamsensor_min_ms,1555,2024-12-29T01:46:58.632Z
sensor.exit_beamsensor_min_ms,1966,2024-12-29T01:47:14.599Z
sensor.exit_beamsensor_min_ms,1785,2024-12-29T01:47:27.340Z
